#r0	alpha_ES	alpha_ES_std	F_T	s_T
0.014999999999999996	0.9926651832403488	0.02367266988752186	0.49970296771932154	0.009174627757710569	
0.020247455578967007	0.987154394122353	0.02249571556661476	0.49908957368226853	0.03675950100147862	
0.02733063049481616	0.9828641546674555	0.03492709357465292	0.4967757901259666	0.10650704047625306	
0.03689171512593009	0.9696423755133876	0.03888806036886246	0.49129587015459547	0.22382915236304451	
0.04979755754961165	0.9437089659802078	0.049646321568708386	0.4800972937705055	0.3757474192021414	
0.06721825562845439	0.9363693367793637	0.045930776466944774	0.4626822604193631	0.5355428223243465	
0.0907332429955186	0.895474763805785	0.04032474495827691	0.4362115675900533	0.6647831942834813	
0.12247448713915886	0.8879104631765705	0.05916564750348512	0.4032534491757315	0.7466909277004437	
0.16531978252712573	0.8492988319670003	0.0594549536759442	0.3639986471023993	0.763161744197104	
0.22315366353616434	0.7860531706367163	0.05165583224754062	0.3202071664928816	0.7196374130121902	
0.3012195926488159	0.7606638115251243	0.04792874325796388	0.2783121796034429	0.6486510226955345	
0.40659535477809594	0.7062659617745124	0.043177144931713644	0.23599398226535126	0.5518817427050473	
0.5488347589655885	0.6796657039832452	0.048374286633566084	0.19871494957152672	0.45800479571168173	
0.7408338268232547	0.6411887555088366	0.04072523559025795	0.16431653045882644	0.36760452761874984	
1.0	0.6022250223700795	0.03593538660272073	0.13451024969449416	0.2873840058964298	
